iteration,chain,ρ₀,ψ,q,β₀,η,ω,φ,δ₁,δ₂,δ₃,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size,is_adapt
617,2,0.005347061911526964,0.2077833436615024,0.0002595207098298171,2.9941487486187084,0.04622843725406735,399.46392194808476,194.10410353178713,0.7874614498588256,0.8669530331562108,0.34106096333844516,-3494.5306190205683,59.0,1.0,0.6198835322940474,-3494.5306190205683,3503.7278781785885,-0.5471354858991617,117.19750782924075,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
618,2,0.0052312884602639925,0.20213493406116004,0.00026117744071087884,3.031528412650097,0.04741357355504555,395.1128390700706,199.307881561385,0.792112740277274,0.9077396631465816,0.3201941229509679,-3496.711362064339,31.0,1.0,0.6174976619748025,-3496.711362064339,3500.7308813145846,0.5061450073162632,1.0435056673427425,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
619,2,0.005034555792815899,0.22357542222746785,0.0002579121289696093,3.0590381528508144,0.045577513532249425,392.2387822994756,191.96693879229372,0.7857547102563469,0.9245547105550077,0.30242264802386404,-3494.3608363372305,31.0,1.0,0.9991733423444548,-3494.3608363372305,3501.448701550424,-0.09475749815828749,-0.13526830266755496,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
620,2,0.005305351479923561,0.21896323744603244,0.0002675837643616556,2.72459457080072,0.04211622827189822,425.32843941160775,192.97710318376608,0.8011769020873172,0.9043480090344278,0.3806018969039797,-3502.031830532381,31.0,1.0,0.9924923062008728,-3502.031830532381,3504.489334573532,-0.010062848448342265,0.03102509554446442,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
621,2,0.005135391490757094,0.2060349686921206,0.0002546426561899114,3.142016454242851,0.04823118742341321,377.3185710249355,197.3576532911067,0.7957405190259084,0.9733156317942633,0.2666845132692782,-3499.7888631889714,31.0,1.0,0.9439543134589833,-3499.7888631889714,3507.166226064277,-0.09606991314603874,-0.28161557537259796,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
622,2,0.004485111715043242,0.21666348937554022,0.0002722546040494083,2.798309147553288,0.04470092234525356,408.7345218188522,196.39421372807954,0.8204105245135321,0.9571047684720462,0.32674596495795266,-3497.9641887097855,31.0,1.0,0.8269605809752236,-3497.9641887097855,3504.24870531258,0.16119968937482554,0.5512133922479734,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
623,2,0.00576373270419441,0.22262346438319294,0.0002467382783123187,3.135008349192195,0.04831938545665612,382.9063273073603,195.21108940951095,0.793636256681717,0.8499364169327994,0.31563403280690755,-3498.3778463129447,31.0,1.0,0.6253278192058966,-3498.3778463129447,3508.1867723329033,-1.8760822441881828,-1.8760822441881828,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
624,2,0.00584094255460831,0.22599571848944514,0.00024709021859979,3.1188807025058605,0.0482971215253668,381.09541705188195,193.74183166676568,0.7917406883090643,0.8522497855919483,0.3169284683614463,-3499.2205072146503,63.0,1.0,0.02631759968883674,-3499.2205072146503,3504.758636041392,0.02114330390440955,7.711130574435174,6.0,0.0,0.10954123793252751,0.10954123793252751,0.0
625,2,0.0053170427266873025,0.2296916696593793,0.0002537643058819056,2.9014853011692043,0.04817641911532284,388.1249052052147,203.06574420274015,0.805087184573142,0.9317545368511231,0.32909046022149185,-3499.335032593958,31.0,1.0,0.6323593472767793,-3499.335032593958,3506.6204048961076,0.2387063714636497,23.710371065630625,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
626,2,0.00511028253053519,0.19977348534977563,0.00025972379624501475,3.0066173464107773,0.04577421001286297,391.1225234890593,193.02579615553597,0.7836205486636324,0.8982538759050651,0.3271310995853,-3495.432284578519,31.0,1.0,0.8992839745617381,-3495.432284578519,3503.8744382615505,0.15576211105826587,0.3635543332270572,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
627,2,0.005082067423075401,0.20823987352519743,0.0002603409623308993,2.9018507197521477,0.04586483540696934,396.9988801490837,197.9721930414959,0.8137280212488511,0.9303514146647115,0.3177057571351707,-3494.2220384307066,31.0,1.0,0.9769494778582796,-3494.2220384307066,3499.2890926951245,-0.018812320412962436,-0.3702769315991645,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
628,2,0.005086456764393077,0.21616605699653516,0.0002628990558467958,2.8314065365596055,0.046984266485891546,389.8986710372216,195.61879877797915,0.8166428311921924,0.9436988808699853,0.3232466267139273,-3494.9115399329894,31.0,1.0,0.8932417615963814,-3494.9115399329894,3499.0403489483524,-0.27508868987661117,0.5220698749972144,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
629,2,0.0052967671776786495,0.2131666401816562,0.0002531442904848677,2.988768958387515,0.046029447144164584,376.0007537564284,194.54992544039717,0.7873510566085478,0.8807465123438046,0.3275964632750587,-3495.4553063412754,63.0,1.0,0.9957071633532446,-3495.4553063412754,3500.0083346734496,0.03394307266535179,-0.13222994203078997,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
630,2,0.005022369052089836,0.21166714716720086,0.00025828959891243156,2.9030030531079465,0.045549990593816814,391.88105434974904,195.11415357593268,0.7925373062156144,0.9111099103543798,0.33556615677116036,-3494.1337605730123,31.0,1.0,0.6698797092322166,-3494.1337605730123,3501.0043732947343,0.28415818345774824,0.9642890276650178,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
631,2,0.005124381418204981,0.21595511255295488,0.00026107026777550556,2.8739588994111505,0.04525857979287667,392.91754858933666,194.89245374905786,0.7936821505377499,0.9069450552839882,0.34509626911454094,-3495.091553138504,31.0,1.0,0.809896009615663,-3495.091553138504,3502.575898257265,0.23061403231122313,0.5269209260177377,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
632,2,0.005236973910219856,0.20129113934647144,0.0002550862754006001,2.8250258655846046,0.045288509335806026,392.64966101398704,198.1482781905103,0.8075037655330819,0.9551130109964305,0.32931508945110805,-3495.879132075101,31.0,1.0,0.9285991956741173,-3495.879132075101,3499.6616189523215,-0.10479205067986186,0.6048694714963858,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
633,2,0.005072517030006713,0.22213864100281505,0.00026569945583640675,3.0528645888019237,0.046718060906554906,397.07895156737544,193.07703613298148,0.7946931497374843,0.9706855744721459,0.2848111341967177,-3497.1832756017734,31.0,1.0,0.8736536864956779,-3497.1832756017734,3500.5286416838726,-0.5303302642028029,-0.8502663937847501,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
634,2,0.004996930986249024,0.20839044295154494,0.0002627602048132895,2.7046908209820426,0.043242358330135636,385.752419239827,194.79108108586928,0.8163445582211347,0.9557530571248786,0.3396773046129734,-3500.9876225022044,31.0,1.0,0.7742018002156403,-3500.9876225022044,3506.4749966674913,0.36775180392442053,0.8019514219199664,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
635,2,0.004969125888424339,0.2128520905439647,0.0002646244714357566,2.9366678617786763,0.04637836946982077,388.3276454735887,195.02442356876665,0.8015536378898509,0.8827658459932143,0.33353847192902547,-3492.0311492385413,31.0,1.0,0.9943007946567525,-3492.0311492385413,3504.95087746695,-0.18168307504265613,-0.32116172765790907,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
636,2,0.004958528633890934,0.1957774681808359,0.0002635120804903802,2.8160221728373154,0.044565423992483554,388.38895882390284,192.91499808154452,0.8006878061714484,0.9482768470364227,0.3300068457549493,-3495.7274142320352,31.0,1.0,0.9329185240047466,-3495.7274142320352,3497.1912230285125,0.02663275265831544,0.16963776561397026,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
637,2,0.004942715698101373,0.19818245196134407,0.0002627992547608687,2.928481913583169,0.04529322203117631,392.5542072206223,196.0146904597901,0.801527204748541,0.8818001647197272,0.33712854932902203,-3492.1956872847413,31.0,1.0,0.83293135619239,-3492.1956872847413,3497.748130589057,-0.14914559669932714,0.9433758915547514,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
638,2,0.004838096092143598,0.21607713925640146,0.00027132078277642893,2.886782631660881,0.04491277546680992,395.301655498559,193.39342777218428,0.8136511052230143,0.951697894899254,0.30925048074382416,-3495.7166719390334,31.0,1.0,0.9763428432478407,-3495.7166719390334,3498.3519039449607,0.044453212702137535,0.20882543735115178,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
639,2,0.005144462664522738,0.21876435425325272,0.0002602690971522628,3.0219520840940413,0.046144556222471336,389.22942450551784,191.64881921940636,0.7960373089848841,0.9015376026436457,0.31047515186354824,-3493.424599507291,31.0,1.0,0.981730872541967,-3493.424599507291,3499.3408541226554,-0.06298774427614262,-0.30302670449691504,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
640,2,0.005301744905907497,0.2087734984172032,0.0002580536935453815,2.975450523256664,0.046567798238001015,390.8869036982544,193.83915341705338,0.7983140775926354,0.8376904249205772,0.3495252940293829,-3493.3363614903055,19.0,1.0,0.5860310931191388,-3493.3363614903055,3499.0508424713876,0.010922783205842279,451.9076487637476,4.0,0.0,0.10954123793252751,0.10954123793252751,0.0
641,2,0.005357501303645511,0.22041136177936843,0.0002541247330498741,3.005355370729217,0.04691638170336053,385.8812746086061,195.12049823616547,0.7892427264715258,0.8541255838788353,0.3413677824027089,-3493.740181605777,21.0,1.0,0.5746222448803094,-3493.740181605777,3501.043388025674,0.020235927245266794,5296.642364499117,4.0,1.0,0.10954123793252751,0.10954123793252751,0.0
642,2,0.005357501303645511,0.22041136177936843,0.0002541247330498741,3.005355370729217,0.04691638170336053,385.8812746086061,195.12049823616547,0.7892427264715258,0.8541255838788353,0.3413677824027089,-3493.740181605777,7.0,1.0,0.014801758024337182,-3493.740181605777,3506.116497511432,0.0,140.30721755529112,2.0,0.0,0.10954123793252751,0.10954123793252751,0.0
643,2,0.004729621995142189,0.2048790347047799,0.0002738453739095132,2.8458049983930556,0.044828651765397784,387.4158357082395,193.8812318648163,0.8114435257871444,0.9470900062516996,0.3167807850550825,-3495.1518700251972,63.0,1.0,0.8812165981401197,-3495.1518700251972,3497.4770882850084,0.15054173902262846,0.7643594019709781,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
644,2,0.005287548732835614,0.1827712766991842,0.00025156784058436217,2.7752054882753674,0.04661298061683855,393.5580745702868,199.91120867608782,0.8241559471126552,0.9693666388317052,0.32723144411797545,-3500.8321005092002,31.0,1.0,0.9788550192579538,-3500.8321005092002,3506.3525801900796,0.07942127671731214,-0.08954692509814777,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
645,2,0.004979716263325072,0.22631940773201079,0.00026683118842261815,3.1081436634527635,0.045606353444945714,404.4586840257285,190.94638274110187,0.7763870510834108,0.9803352291910441,0.283399711901874,-3500.390099751974,63.0,1.0,0.9202253652037288,-3500.390099751974,3505.033691471247,-0.06550486450259996,246.77058620171238,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
646,2,0.004760533039724756,0.2003534458197477,0.000267512196678939,2.889773993019217,0.045545191753544545,386.24410522278055,196.15543310259912,0.7963124988399177,0.9730159899300305,0.3105413002497434,-3496.009348081457,31.0,1.0,0.9832430173178562,-3496.009348081457,3504.2719783875727,-0.1244497591774234,-0.13936720076708298,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
647,2,0.0052679835248180965,0.2309540978227861,0.00025941185723905993,2.998878176040225,0.045197296619930945,402.9651595316002,193.08570337256913,0.8042172932560625,0.8428544837021676,0.33853601580078546,-3497.0320312947065,43.0,1.0,0.640258889477008,-3497.0320312947065,3500.5940862113625,0.7178701451534835,210.86703682985262,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
648,2,0.005445612447750292,0.22319627583461976,0.00025939664379505677,3.005619698021478,0.04577195414317019,397.701692023699,191.94673091580833,0.7995789382919661,0.8576131774252534,0.33224769271595356,-3495.8670095448124,27.0,1.0,0.04604859310300564,-3495.8670095448124,3505.1527453271715,0.5093899520279592,30.26862829771153,4.0,0.0,0.10954123793252751,0.10954123793252751,0.0
649,2,0.005392545951570096,0.20624883326624444,0.0002548017129918151,2.8828139100488492,0.0434001791161969,419.0011154138458,197.25939198693666,0.8056294364024299,0.8774770322857923,0.35614959781650835,-3496.1337182319044,31.0,1.0,0.9995723045197994,-3496.1337182319044,3499.8412075066663,-0.023807101756119664,-0.07596350330095447,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
650,2,0.005145941863537018,0.21497065661237863,0.00025511349664938395,3.136766905368214,0.04779769294714927,382.11226373983453,196.37547668415155,0.7839602377876449,0.945984412522511,0.28555554107225584,-3495.398442738228,27.0,1.0,0.6929573128954343,-3495.398442738228,3502.6967550866702,0.07249766379027278,308.5231327540664,4.0,0.0,0.10954123793252751,0.10954123793252751,0.0
651,2,0.005101309439377322,0.20964078718020654,0.000265261715979558,2.827536839699976,0.04308952264890142,405.39443731690744,196.07252696776177,0.8208128943185751,0.8976692428306269,0.34158539068063787,-3497.6010901210025,31.0,1.0,0.9870509748737832,-3497.6010901210025,3502.3988613193237,-0.008631680772850814,0.14319257723536793,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
652,2,0.004968308431562612,0.2216453430833723,0.000264987216305888,2.921310440036099,0.045363759447693865,380.72063663616547,195.07988426997832,0.7972862876819551,0.9119165700291422,0.3239999043869223,-3493.8172056461235,31.0,1.0,0.8316207907592036,-3493.8172056461235,3503.4162037208175,0.08938363997049237,0.7466509885989581,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
653,2,0.005328810589114429,0.19998169338038527,0.0002576994811842916,2.933265938986881,0.04631927086519253,378.04124444358496,194.90588022493614,0.7969608882015154,0.9006640582468225,0.32647661750441687,-3493.288527200014,31.0,1.0,0.9570570207351767,-3493.288527200014,3497.212193190797,-0.03905060795477766,0.1766511698965587,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
654,2,0.00486932161237859,0.20245392577592272,0.00026620801077041655,2.9308192477432478,0.04494311225660452,406.51607631852255,193.43773524842084,0.8107061557655323,0.8597202610727535,0.34266594787961385,-3495.0177299505813,31.0,1.0,0.8833672482472937,-3495.0177299505813,3498.7042065979267,0.25037044468444947,0.813113228327893,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
655,2,0.005034377729157635,0.20480186703281275,0.0002688708478735326,2.980809034141319,0.04500684670159587,404.40584935270846,193.37438557484987,0.7991127462971117,0.9412068520642126,0.3048100024632278,-3496.178838198491,31.0,1.0,0.9730076236063989,-3496.178838198491,3499.5589396122973,0.0802644604177658,-0.8241913814431427,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
656,2,0.005112748377500832,0.22075697898806798,0.0002551048387777683,2.921558931590861,0.04643737877691749,374.1074635184621,197.065065905186,0.7964378919179474,0.9772040720887065,0.29907536948569663,-3498.5132409485327,31.0,1.0,0.8601772330534905,-3498.5132409485327,3504.763212800471,-0.3076155540638865,0.8286986659622926,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
657,2,0.005398869612495889,0.18890172815618664,0.00026154728580870314,2.879987396517894,0.04612362000642532,408.8253153856343,199.9652547769908,0.8085772656088104,0.9391509823585539,0.32935857057620194,-3499.280836489069,31.0,1.0,0.9914499885730911,-3499.280836489069,3505.8845058387024,-0.1670514491670474,-0.41108355392088924,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
658,2,0.005175200267079576,0.198969617783478,0.0002566782565840996,2.7449106324164276,0.0442932202431838,392.91979695707596,194.79483928991317,0.8113301576946212,0.9281136179886242,0.3484684264274205,-3496.9721309301476,31.0,1.0,0.9777466278101766,-3496.9721309301476,3504.791240111886,0.03670208088396976,0.07873831068900472,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
659,2,0.0050599567790410045,0.20776881021628815,0.00026723449256037853,3.0314068280205877,0.0467640266973555,386.0037710707311,192.48982811593476,0.7814178252615617,0.9423321156683455,0.3033465019159166,-3494.7969432926216,31.0,1.0,0.9617724673322239,-3494.7969432926216,3501.470780266594,0.0066225028158442,-0.2108662735663529,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
660,2,0.005124052204663284,0.20766688757895654,0.0002639914780398577,3.024855202110777,0.04689262075291591,384.7683316507287,192.8779512714859,0.7828054169893915,0.948294400814743,0.29948331915790133,-3494.174467761099,31.0,1.0,0.9715818368014829,-3494.174467761099,3499.0411104046825,0.03220067560368989,-0.14572745483656036,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
661,2,0.005355911015162682,0.2140920914400416,0.00025554154405180846,2.8756774086354024,0.04495318166002327,399.06317791978466,199.1018285116304,0.8080052276402663,0.8737076896989503,0.35156978419266655,-3494.877451847575,31.0,1.0,0.766666905830598,-3494.877451847575,3498.0919153966024,0.18578455611532263,1.1859847150117275,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
662,2,0.004813762757639151,0.21037887426433607,0.00026845401867416936,3.0502126006565966,0.046554676212761444,385.6766684131059,191.3249821350057,0.7852417703236859,0.9331232720933944,0.2979725959724367,-3493.999582073345,31.0,1.0,0.999918394793825,-3493.999582073345,3495.4270960960607,-0.05125924184039832,-0.13411042123061634,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
663,2,0.004747526053156403,0.20954435936029314,0.0002659100307624012,2.9651406019957056,0.044583134641933114,404.65706935522405,191.63384375306586,0.7941245223655695,0.9159464118041183,0.32315809591307254,-3495.0994708332078,31.0,1.0,0.9046426576001321,-3495.0994708332078,3497.9182039243037,0.17044417886700103,0.3676638941278725,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
664,2,0.004765118704163755,0.21513629084674404,0.0002640140471056958,2.9910711099703655,0.04422320631757811,410.6661887022619,196.5386121137236,0.8005034391408937,0.8956790115375671,0.328652037013037,-3496.614879535256,31.0,1.0,0.9919667308472986,-3496.614879535256,3502.134106044907,0.07127014088882788,-0.35900198089666446,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
665,2,0.005053456945310475,0.23291914972786193,0.00026246495380262576,3.0243486328544504,0.04682677199835377,381.92682799151606,193.66091792443368,0.7990567420532667,0.963535786462598,0.2874018983915336,-3497.59013099472,31.0,1.0,0.9429550540141568,-3497.59013099472,3502.4036480726804,-0.032612459484425926,0.9732739946575748,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
666,2,0.005159571760875863,0.20098142932529833,0.00026894963460486057,2.898228273400651,0.0452507450470513,383.2424016476321,191.13680078327033,0.7881916893910228,0.932541518217981,0.3222118458668465,-3495.7448512480405,31.0,1.0,0.9928094562738172,-3495.7448512480405,3502.631059313177,-0.22200054123504742,-0.3344494074212889,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
667,2,0.005088435845568273,0.21631103956542327,0.00025533612920179596,2.9328548752595665,0.044360415906897564,399.4502895441502,195.37294603443883,0.8009945807298787,0.9360526911238141,0.31706637089492035,-3494.2804765314145,31.0,1.0,0.9867253344428598,-3494.2804765314145,3498.1974543673614,0.009230310322436708,0.07603171652954188,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
668,2,0.00494694614481739,0.1990299576686807,0.0002729575169440791,3.0090013639481814,0.04664257897211906,381.78018580133664,194.69737018900662,0.7996150562138639,0.896971561286116,0.311338361007698,-3496.2286492853605,31.0,1.0,0.9995547839084871,-3496.2286492853605,3497.963105996781,0.0019111026940663578,-0.039614988004359475,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
669,2,0.00494706874078127,0.21932700293702678,0.00025485076107722136,2.9492267818307627,0.0443783472458615,400.59530346524406,193.49768461668418,0.7897398537194374,0.8593506146171359,0.3536652575736033,-3498.4103968409313,31.0,1.0,0.9880353048886259,-3498.4103968409313,3500.5388203650905,-0.00133506520114679,-0.2330449090136426,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
670,2,0.0047492258854171755,0.22514933097865192,0.00026939074305290723,3.128479772664387,0.04831911663054312,365.1105309171658,196.78081811508915,0.7993668893599882,0.8612003377144078,0.30259981154992993,-3500.117772893015,31.0,1.0,0.8549774252047582,-3500.117772893015,3506.298650531979,0.035568399512158066,0.504223910618748,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
671,2,0.004338067156664171,0.214525934052994,0.00027898671441866946,3.055302016253666,0.046233572950909595,380.84286725966035,193.96807045140238,0.8019017631221255,0.9218150195298116,0.28924086244987474,-3500.0803749834995,31.0,1.0,0.7854880742858369,-3500.0803749834995,3507.547641490548,-0.08467673289942468,12.737090600115152,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
672,2,0.005245636179421973,0.1934952403880061,0.00026613825917605287,2.9751391360785897,0.046589817536780334,389.4881655776669,192.4620093807724,0.799372766701491,0.8871723058922221,0.32426369094615476,-3495.122197389257,31.0,1.0,0.93270966444248,-3495.122197389257,3506.5864280948463,-0.22237652125841123,0.34845749660053116,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
673,2,0.004837714000789659,0.22932791548187859,0.00025728902269544644,2.8829872334099664,0.04490619531109193,383.2628086847866,197.7488814910194,0.8021666640151575,0.9199799313924389,0.3265598621201023,-3499.052406684755,31.0,1.0,0.7808066443654867,-3499.052406684755,3504.173710861176,0.24979081078208765,0.5380795645210128,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
674,2,0.004905604914616202,0.23660320593564746,0.00026063715485001414,2.9458376829035133,0.04531408616318967,382.17777145828126,196.46067546399075,0.7979555230852271,0.8924186846626293,0.3286272392763934,-3496.098944184574,31.0,1.0,0.3005088742839446,-3496.098944184574,3507.9627167063313,-0.10400661378298537,26.013528373043755,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
675,2,0.0049793732837594565,0.22734935320384925,0.0002591478328241204,2.974967822551361,0.04459781651553929,398.6869709009084,194.58372339762028,0.7923547291380596,0.8650075995887928,0.34072913907421004,-3494.9406711017546,31.0,1.0,0.9150876604925077,-3494.9406711017546,3499.4356063933574,-0.22505546096181206,0.24558929145541697,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
676,2,0.005108501832843556,0.20293715422788305,0.0002562972273419851,2.845276193938974,0.04623558505577891,388.3694933247913,197.06625754215727,0.8120118120307023,0.9902014220972147,0.3067092621923734,-3497.6723002104563,63.0,1.0,0.22218584541624942,-3497.6723002104563,3501.225964338728,0.9842707591615181,5.6179096514110825,6.0,0.0,0.10954123793252751,0.10954123793252751,0.0
677,2,0.004989579234189295,0.2253358686804092,0.000263716090197366,2.809404682761932,0.04589153070813001,386.55486406048357,192.42574455136028,0.7993090773614698,0.9905322295216505,0.3168325035335955,-3499.755207360671,31.0,1.0,0.7175332011300913,-3499.755207360671,3503.5334879409543,-0.026663252372145507,1.1934630983791976,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
678,2,0.00524625778407244,0.21853224280214792,0.0002534179023680332,2.832257885138377,0.04739400727430401,365.4199350733352,202.28430859081394,0.8151245271458395,0.9906489295676106,0.3035362229583651,-3506.835250672501,31.0,1.0,0.6184401428466504,-3506.835250672501,3509.9051028909043,0.3636388648696993,1.3462616262827396,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
679,2,0.005266754130363117,0.21678573166598644,0.00025313452138304906,2.8707656686815395,0.04660095412502481,376.1759408199583,201.13292430958165,0.8089639810445859,0.9902218856996254,0.3014833279016222,-3501.9881509986963,15.0,1.0,0.9934682226566393,-3501.9881509986963,3508.4863154156296,-0.17261200431448742,-0.22287792776887727,4.0,0.0,0.10954123793252751,0.10954123793252751,0.0
680,2,0.005099906119280485,0.23064525809578562,0.0002729151323284806,2.761324193426444,0.04300751332002845,397.1122282885869,190.64977540278645,0.7880078454753208,0.9853170932504062,0.33359233417384615,-3504.9368739791284,63.0,1.0,0.9529074539300383,-3504.9368739791284,3509.5842263424283,0.029430948202389118,-0.7772586315472836,6.0,0.0,0.10954123793252751,0.10954123793252751,0.0
681,2,0.005718442296927915,0.2593675208829295,0.0002465313826847765,2.9266062974617197,0.047432804333448327,367.3144661975795,196.57077159541944,0.7991712784461165,0.9899487732682067,0.2915098300636742,-3508.7491207468465,63.0,1.0,0.9449077119428713,-3508.7491207468465,3515.6114905589675,0.06120621576610574,0.1769540756695278,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
682,2,0.005497635512153865,0.25950079986975094,0.00024899764650464343,2.9398517275175386,0.04622319316708841,366.47260378703254,194.86986355577727,0.8013288124155651,0.9897967620574484,0.2856947736074014,-3510.0492583426867,63.0,1.0,0.9175881982308093,-3510.0492583426867,3516.933477639254,-0.06348770808790505,49.997820620622406,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
683,2,0.005218327365907112,0.23842804613228902,0.0002657539213958345,2.8194460229325853,0.04470743354546574,392.5538815304209,193.5768495256177,0.7986512309995909,0.9810299848221223,0.31924820048577707,-3498.673618399413,31.0,1.0,0.9993318880909917,-3498.673618399413,3512.8705294968167,-0.03155972067770563,-0.11993366109663839,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
684,2,0.005144189401831696,0.23062483808342252,0.00026072281456126747,2.8059855248629106,0.044539232370021935,391.50525296549216,198.9796154352853,0.7930060468669303,0.9719527932701396,0.33254364026725663,-3501.5034476950273,31.0,1.0,0.7413136673227738,-3501.5034476950273,3505.6620266790455,0.12977533448747636,0.7601885337853673,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
685,2,0.0054856389678631864,0.2072837492199529,0.00025266389870940586,2.855717706015153,0.04521270027820406,393.98903543495777,197.80858027664152,0.7889763972753067,0.9428262654139986,0.33773667664654744,-3496.999827061236,31.0,1.0,0.9762652210010389,-3496.999827061236,3505.2077530670354,0.0075661054797819816,-0.11155143611540552,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
686,2,0.0057644421563871505,0.21362467969124946,0.00024760294803729367,2.834858597971314,0.04605676533730686,389.9241307662957,201.75735177394972,0.8099303812229646,0.9055109449106633,0.34639147221400285,-3498.5699778548938,31.0,1.0,0.9888308025738894,-3498.5699778548938,3503.3790526104576,0.025433926642108418,-0.05177830084630841,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
687,2,0.005267873622638759,0.23576006230848895,0.00025919007396991024,2.9699285972957337,0.04739618867880416,388.70288056468763,193.02582327989305,0.7922400146339852,0.8790975121355379,0.3358938538541214,-3496.4817189022187,31.0,1.0,0.9437556730678314,-3496.4817189022187,3503.1042781787883,-0.18244117229596668,0.2836037954043604,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
688,2,0.005085025183189101,0.19056103075743727,0.00025958233865482105,2.9175694102048357,0.04448111776583641,401.9012598141999,200.26402670069615,0.8067569709091841,0.9249226774805267,0.3246567946313064,-3496.9771301657906,31.0,1.0,0.9672704085101178,-3496.9771301657906,3500.9718064542935,-0.01897236939157665,0.06546125198474328,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
689,2,0.005008126112216837,0.21963526319522414,0.00026740554838393214,2.956162105559237,0.04718278950400222,377.78317003956573,188.55008983458802,0.7912286474442403,0.8913474864706619,0.3278593977663371,-3500.1743513012248,31.0,1.0,0.8499637493643506,-3500.1743513012248,3503.547502020853,0.4528846928369603,0.4528846928369603,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
690,2,0.0050204100178570694,0.2151707220003956,0.0002662030556597242,2.9809160311537313,0.04713965925598446,377.7335279141661,188.66487920670428,0.7900461891110874,0.884310251513041,0.32134183747512035,-3499.158345478984,31.0,1.0,0.6158485983185437,-3499.158345478984,3502.339225687092,0.13340036858517124,1.4197102373100279,5.0,0.0,0.10954123793252751,0.10954123793252751,0.0
