time,inc0_low95CI,inc0_median,inc0_up95CI,inc1_low95CI,inc1_median,inc1_up95CI,inc2_low95CI,inc2_median,inc2_up95CI,inc3_low95CI,inc3_median,inc3_up95CI,nvacc_low95CI,nvacc_median,nvacc_up95CI,strategy,vaccswitch,coverage,vaccstart,duration
1792.0,59.829633148387074,63.67880532518029,67.85293801026418,58.12455405332148,61.847890643402934,65.55554055999964,56.00945604629815,59.8403779361397,63.27293195584789,1466.5832201570272,1569.7497342526913,1694.8346238806844,0.0,0.0,0.0,base,,,,
1793.0,59.79611219922081,63.63682819344103,67.84676579721271,58.06869197292254,61.817673770710826,65.4861686579883,55.95026647746563,59.77175482921302,63.20522665707394,1461.162051422149,1563.6266869604588,1688.288772700727,0.0,0.0,0.0,base,,,,
1794.0,59.7801587969996,63.62786555103958,67.8701524786651,58.0301275218837,61.77964320033789,65.43607423473149,55.90789561150596,59.726547529920936,63.167266570869835,1456.2140074908734,1558.0529553890228,1682.1304814070463,0.0,0.0,0.0,base,,,,
1795.0,59.78157220389694,63.6353602129966,67.89918031608686,58.0170287406072,61.74680642783642,65.40517358258367,55.882301876414566,59.68967420607805,63.157726279553025,1451.7341821826994,1553.1838141083717,1676.5149382531642,0.0,0.0,0.0,base,,,,
1796.0,59.80039539830759,63.66896363534033,67.93203897997736,58.02300149416551,61.72964172810316,65.41455893134699,55.87345880670473,59.67759916000068,63.1671343636699,1447.7169149063527,1548.3983796536922,1671.436275525391,0.0,0.0,0.0,base,,,,
1797.0,59.83721822751686,63.72714585624635,67.98131892187521,58.0454776532948,61.75951354391873,65.45071051940322,55.88132743332535,59.67417018674314,63.19495859378949,1444.1573961295187,1544.2427687346935,1666.8967428177596,0.0,0.0,0.0,base,,,,
1798.0,59.90473289256916,63.80124727636576,68.0321412880905,58.08481761664152,61.7930122166872,65.49990074522793,55.90582701135427,59.695223677903414,63.240924949850886,1440.8983101278543,1540.6652311086655,1663.5335431814194,0.0,0.0,0.0,base,,,,
1799.0,59.98968734098598,63.88813548721373,68.10225549871102,58.15405276194215,61.837024945765734,65.56776971230283,55.94696338418871,59.75467336177826,63.30490122400224,1437.5723864465951,1537.4593169689178,1660.7078140795231,0.0,0.0,0.0,base,,,,
1800.0,60.092231108061966,63.99684618599713,68.20272669326513,58.24194544637576,61.92304389551282,65.65611385209485,56.0047539010644,59.81740153208375,63.386989721376445,1434.7018680140377,1534.6285713016987,1658.4303676992654,0.0,0.0,0.0,base,,,,
1801.0,60.21665064049885,64.10655894316733,68.3455062222667,58.34698448367417,62.0247758962214,65.78121649418026,56.072375820949674,59.900521805509925,63.48724521426484,1432.284701589495,1532.7841987013817,1656.6611068174243,0.0,0.0,0.0,base,,,,
1802.0,60.366483544837685,64.25075487233698,68.49181951712816,58.466122639644894,62.13209050707519,65.93060173923149,56.150925950706004,59.98316029459238,63.605588202644135,1430.3166729897262,1530.9575997591019,1654.9797072932124,0.0,0.0,0.0,base,,,,
1803.0,60.53523457245901,64.41851950064301,68.64023301787674,58.59359047133476,62.26949476078153,66.09873384814709,56.24597823489457,60.085819920524955,63.74208484394475,1428.7938816837966,1529.600077882409,1653.4562563747168,0.0,0.0,0.0,base,,,,
1804.0,60.72201042370871,64.60789937712252,68.80818100869655,58.73835669634864,62.41051644459367,66.28572998307645,56.35317966518924,60.21659447439015,63.896883800905194,1427.7152521952987,1528.498325303197,1652.4395849779248,0.0,0.0,0.0,base,,,,
1805.0,60.92166171446443,64.81215441040695,69.02324400311336,58.88078312138096,62.567746296525,66.49162032147869,56.47589948996902,60.37088847719133,64.06998274866491,1427.660991460085,1528.485154002905,1651.9278488010168,0.0,0.0,0.0,base,,,,
1806.0,61.135085286572576,65.02554624527693,69.28690854394809,59.02330914316699,62.73242471367121,66.7165200907737,56.61528029320762,60.55132784321904,64.26142359245569,1428.22228384763,1529.0083523094654,1651.918298867345,0.0,0.0,0.0,base,,,,
1807.0,61.367215369641784,65.28151411190629,69.57068796372042,59.1958619536832,62.94069762341678,66.96059106821194,56.7714275604114,60.748091887682676,64.44898882089183,1428.282480970025,1529.5962538421154,1652.4100010603665,0.0,0.0,0.0,base,,,,
1808.0,61.61781963473186,65.54637864790857,69.85483338199556,59.40734824659303,63.16534330882132,67.21254001120104,56.94442178774625,60.95992120914161,64.65428664097561,1428.7922656148671,1530.0552599728107,1653.402379399538,0.0,0.0,0.0,base,,,,
1809.0,61.881297550722955,65.81852614693344,70.14722614735365,59.63644441878423,63.41486803255975,67.47715626535937,57.13432131661102,61.17680254764855,64.8782072761096,1430.4196131676435,1531.6115375757217,1654.8944552809,0.0,0.0,0.0,base,,,,
1810.0,62.15949382800609,66.10058810561895,70.48156903730705,59.88331407224759,63.68625130876899,67.76118355011567,57.34125161152333,61.416198153048754,65.12095226952806,1432.224428729713,1533.523649185896,1656.8860811188817,0.0,0.0,0.0,base,,,,
1811.0,62.456185762863605,66.41352359764278,70.84285927386954,60.147593977488576,63.95446359924972,68.06480804244056,57.577166568953544,61.663984566926956,65.38655582247301,1434.2748753607273,1536.0175186246634,1659.2717633500695,0.0,0.0,0.0,base,,,,
1812.0,62.76816390203312,66.76154315844178,71.2251188846305,60.42932518431917,64.27880873531103,68.38819161122665,57.83279283121228,61.91639928519726,65.67637937879189,1436.7590416021644,1538.96499119699,1662.0996133953333,0.0,0.0,0.0,base,,,,
1813.0,63.09922434967011,67.1155970171094,71.62862583613023,60.72508315714076,64.61074755340815,68.73154413560405,58.104654889926316,62.22767848521471,65.98555443305521,1439.6780576325953,1542.4421674460173,1665.456819090247,0.0,0.0,0.0,base,,,,
1814.0,63.44963798448443,67.46379962563515,72.05354149444028,61.017294886894526,64.95001325383782,69.09504037471488,58.393865113891664,62.52880059182644,66.31428873799742,1443.0333604358136,1546.3023493885994,1669.3196543589233,0.0,0.0,0.0,base,,,,
1815.0,63.82027305969969,67.84801175817847,72.50021185623481,61.327337300032376,65.3052088599652,69.47881221147254,58.70111894179136,62.86226234771311,66.66283781602979,1446.8246889449656,1550.323833078146,1673.6214462414384,0.0,0.0,0.0,base,,,,
1816.0,64.21088637271896,68.27699515223503,72.96893511563539,61.65992812607438,65.6770268175751,69.88348329355941,59.02120720203966,63.2050477899611,67.01343959756196,1451.0549482859672,1554.9279389977455,1679.0270905286075,0.0,0.0,0.0,base,,,,
1817.0,64.61463758191094,68.71574593521655,73.4600674295798,62.02885039551184,66.07048828341067,70.3103486952372,59.35406436752528,63.56062691472471,67.38321461314335,1455.5716249987483,1560.3618443906307,1684.9178437769413,0.0,0.0,0.0,base,,,,
1818.0,65.03098942432553,69.17557787522674,73.9738307222724,62.40300014642999,66.48419660702348,70.75842288229614,59.70841061333194,63.94914195872843,67.78135435562581,1460.468198608607,1566.2154842615128,1690.9603443965316,0.0,0.0,0.0,base,,,,
1819.0,65.46211058599874,69.65407792851329,74.51053946502506,62.79426045306027,66.92817607708275,71.23382245199754,60.09408161519095,64.35763417184353,68.21134660895913,1465.5956934005021,1572.3704089820385,1697.519724600017,0.0,0.0,0.0,base,,,,
1820.0,65.92023576023057,70.15406365133822,75.0705528512597,63.21485549872741,67.39010998792946,71.72934038378298,60.50580712333321,64.78261978551745,68.66876670718193,1471.159284401685,1578.7203668951988,1704.7693413868546,0.0,0.0,0.0,base,,,,
1821.0,66.40268781175837,70.67991371825337,75.65433276854455,63.67975422469899,67.85646328143775,72.23854697579517,60.93693270292133,65.22047100961208,69.16373905176297,1477.1749022506178,1585.9986339956522,1712.7478992283345,0.0,0.0,0.0,base,,,,
1822.0,66.93010756596922,71.22746179252863,76.262168203108,64.16408245190978,68.35059165395796,72.7975686794147,61.387928863521665,65.68747138045728,69.68052306780592,1483.6397458299994,1593.9396974891424,1721.2816619485616,0.0,0.0,0.0,base,,,,
1823.0,67.47615495184436,71.79783196561038,76.89448896087706,64.65768887288868,68.86598262004554,73.387396427989,61.85707143805921,66.15769522637129,70.21952764205635,1490.559963170439,1602.3678876459599,1730.3638866618276,0.0,0.0,0.0,base,,,,
1824.0,68.0185911277309,72.40492824278772,77.55551009476184,65.16783891841769,69.41154409572482,73.97524265209213,62.35709293074906,66.65593994781375,70.78109170431271,1497.9342895939947,1611.3067808300257,1739.9868989095091,0.0,0.0,0.0,base,,,,
1825.0,68.58377125533298,73.04092879407108,78.24292338853702,65.7136184903793,69.97369140386581,74.5779661938548,62.88998292349279,67.18173959292471,71.3656226879917,1505.7587710902094,1620.5266008526087,1750.5227188438178,0.0,0.0,0.0,base,,,,
1826.0,69.16984070893378,73.66975755244493,78.95630737571045,66.28685547858477,70.58076040446758,75.20579609172418,63.44448267230764,67.75487826950848,71.96625921400263,1514.0501957505942,1630.0513844788074,1761.676605503261,0.0,0.0,0.0,base,,,,
1827.0,69.78679774412885,74.32753419689834,79.69617198053747,66.8828724318184,71.20282732322812,75.85832177782432,63.9972692691721,68.34818062186241,72.56068943394348,1522.5519342936575,1640.2168597877026,1773.3984966263174,0.0,0.0,0.0,base,,,,
1828.0,70.42916626138613,75.02442760579288,80.46300560534,67.47642428511753,71.84809100814164,76.53587710801511,64.55971633950249,68.94056027382612,73.19220358990133,1531.3998070269822,1650.864039093256,1785.6914322793484,0.0,0.0,0.0,base,,,,
1829.0,71.11030353140086,75.74731630831957,81.25725334994495,68.08162267366424,72.52276695519686,77.25319710746408,65.14359046909958,69.56493856944144,73.86316473064944,1540.7280616946518,1662.0399178862572,1798.5634943768382,0.0,0.0,0.0,base,,,,
1830.0,71.81590485619381,76.50146735832095,82.07545279450714,68.69381338171661,73.22251128591597,78.00176262957974,65.7345046730712,70.19784579984844,74.54614031165838,1550.544767458737,1673.7951361238956,1812.027906563878,0.0,0.0,0.0,base,,,,
1831.0,72.53011541850864,77.29084798321128,82.90432304339484,69.32003420619294,73.916749086231,78.77719638431445,66.31880226619542,70.87151791341603,75.26900009708478,1560.8596538856625,1686.3749014735222,1826.091606797278,0.0,0.0,0.0,base,,,,
1832.0,73.27303761867806,78.07502429559827,83.76192224454135,69.97004834460094,74.6322170458734,79.5799616338685,66.94130354234949,71.56276029348373,76.01754587497562,1572.0323132336139,1699.6016954481602,1840.760523763299,0.0,0.0,0.0,base,,,,
1833.0,74.04262282196433,78.90601519681513,84.65098802987487,70.66883413624018,75.35789119638503,80.41032992610708,67.59834116557613,72.27079790458083,76.79217855613679,1583.8551159456372,1713.1156296730042,1856.0505947560073,0.0,0.0,0.0,base,,,,
1834.0,74.83927007541061,79.75454307347536,85.57064704969525,71.39199944473803,76.15242024883628,81.26909143002703,68.27695451434701,73.00102776102722,77.58552549490705,1596.4369123622776,1727.4874537736177,1871.9783449873328,0.0,0.0,0.0,base,,,,
1835.0,75.6595839110203,80.63003972917795,86.51382131343708,72.15883741881699,76.95677079632878,82.15694810552522,69.0146643044427,73.77427865192294,78.4002295772545,1609.7576557144523,1742.193351790309,1888.5424432247878,0.0,0.0,0.0,base,,,,
1836.0,76.49491618797182,81.54105210676789,87.48898476231842,72.96013836925849,77.79992404021323,83.05475258231162,69.77778925448656,74.58340598270297,79.24254298321902,1623.273938845098,1757.4522079080343,1905.7563869908452,0.0,0.0,0.0,base,,,,
1837.0,77.38126630792394,82.48557021841407,88.50100934198126,73.75658253189177,78.68009466864169,83.97987964879721,70.55579385412857,75.42669573426247,80.11393027324229,1637.3281582020222,1773.5231577455997,1923.6355833649636,0.0,0.0,0.0,base,,,,
1838.0,78.2964927509427,83.46637781150639,89.54528485154732,74.59266552673652,79.61885010637343,84.93549495832994,71.3501793500036,76.30912081710994,81.01484048673883,1651.91609493196,1790.246800482273,1942.18759624511,0.0,0.0,0.0,base,,,,
1839.0,79.23920476138592,84.494535099715,90.6228405638598,75.48552866438403,80.5750056989491,85.9220900496468,72.16929067885503,77.22025564685464,81.94508034894243,1667.447039410472,1807.6098448634148,1960.7752068683506,0.0,0.0,0.0,base,,,,
1840.0,80.20327300969511,85.53529152087867,91.73439442841337,76.40598346125334,81.53237247280777,86.94120676666498,73.01587485959753,78.1365088969469,82.9053393330425,1683.874872008711,1825.4932607114315,1980.0685276538134,0.0,0.0,0.0,base,,,,
1841.0,81.18128515845164,86.61628293991089,92.88030810533091,77.35623128935694,82.52182292565703,87.99386893883347,73.89068247005343,79.064382430166,83.8961737331003,1700.9119518756866,1843.4956790059805,2000.38159648031,0.0,0.0,0.0,base,,,,
1842.0,82.20416722800583,87.75246084108949,94.05717891035601,78.31549042304978,83.55989140085876,89.07969307871535,74.79401508877054,80.0351175814867,84.9572568022646,1718.5700551606715,1862.4791685938835,2021.8155522510408,0.0,0.0,0.0,base,,,,
1843.0,83.26977511392906,88.88274288922548,95.25921888481825,79.29093841398135,84.63897798396647,90.19905007109045,75.7267145880498,81.05722808092833,86.05197078203783,1736.8465289011597,1882.3777289837599,2044.0010152876378,0.0,0.0,0.0,base,,,,
1844.0,84.36891271667555,90.0521002933383,96.49529234347865,80.2974323428236,85.7369408942759,91.35338053498417,76.68962313020602,82.06106113269925,87.16541799325496,1755.5699913412332,1903.3117143660784,2066.946433144808,0.0,0.0,0.0,base,,,,
1845.0,85.50268483683467,91.25510554388165,97.76882560886442,81.33596305670217,86.84795565716922,92.56373222703114,77.68308565644547,83.11734666489065,88.30468748509884,1774.8551081173123,1924.6330162137747,2090.6689096465707,0.0,0.0,0.0,base,,,,
1846.0,86.67184101417661,92.48958397656679,99.080605925899,82.40726402634755,88.0233955513686,93.81056791963056,78.70795145472512,84.22362658381462,89.45245404718443,1794.8015614643693,1946.6465197503567,2115.1910477027295,0.0,0.0,0.0,base,,,,
1847.0,87.87696020463481,93.79447840712965,100.43135664705187,83.51181161366404,89.22889979928732,95.0858858785592,79.76890709269792,85.35306257940829,90.63479267926887,1815.4202924236656,1969.4432273954153,2140.523751974106,0.0,0.0,0.0,base,,,,
1848.0,89.12782847015187,95.15999307669699,101.83717566067352,84.65008861208335,90.43989488109946,96.39031808925792,80.84243648406118,86.52864846587181,91.85286147333682,1836.7302137836814,1992.6801795065403,2166.684334513545,0.0,0.0,0.0,base,,,,
1849.0,90.41880786977708,96.51059920713305,103.30563193904236,85.82292091762648,91.69474026374519,97.7489054118283,81.94543144730851,87.75023033469915,93.13363911071792,1858.7448198623956,2017.44552873075,2193.697668890655,0.0,0.0,0.0,base,,,,
1850.0,91.7488808946684,97.89844093099236,104.81715208403766,87.03142092693597,92.98555922694504,99.1509626045823,83.08213968472555,88.97409235499799,94.45203421860933,1881.2692378014326,2042.5842362940311,2221.5769943103196,0.0,0.0,0.0,base,,,,
1851.0,93.11908806022257,99.33870294317603,106.374711323902,88.28660408500582,94.3373488560319,100.594508241117,84.25655380785466,90.27430188469589,95.80905663352459,1903.873410653323,2068.5274040699005,2250.3403993606566,0.0,0.0,0.0,base,,,,
1852.0,94.53052263511344,100.81826380640268,107.97709501413628,89.60340865310282,95.77074975706637,102.08283669715748,85.47496982384473,91.58892161399126,97.20515716867521,1928.6386687397958,2094.7658131420612,2280.014904476702,0.0,0.0,0.0,base,,,,
1853.0,95.98400810519233,102.38907812722027,109.62591169001534,90.95826483517885,97.2103880289942,103.61392191061749,86.73015784397721,92.94744085520506,98.64147362802177,1954.1570153430105,2121.8400426506996,2310.6158026605844,0.0,0.0,0.0,base,,,,
1854.0,97.46000815080478,103.9773135650903,111.34071442196145,92.35216851904988,98.670623941347,105.1667556372471,88.02284957487136,94.33211242035031,100.11912378771231,1979.955659534037,2150.2751509547234,2342.162516862154,0.0,0.0,0.0,base,,,,
1855.0,98.97236316613854,105.59371299296618,113.09971024254337,93.78850693339481,100.19461272843182,106.76784012336283,89.3535221496597,95.75434678979218,101.62760990429669,2006.393873913586,2180.323583394289,2374.6841757029297,0.0,0.0,0.0,base,,,,
1856.0,100.51990549461917,107.24395359307528,114.9080243631266,95.27724276874214,101.77955498546362,108.43024811027571,90.71638846518472,97.21530482172966,103.17109553469345,2033.6549159646033,2210.687121003866,2408.202158330381,0.0,0.0,0.0,base,,,,
1857.0,102.12169292103499,108.98566553555429,116.76755916560069,96.79288580259308,103.37182779982686,110.14691079510375,92.13012640969828,98.72008460573852,104.75819876817987,2061.761087377369,2242.3835823833942,2442.7333374813197,0.0,0.0,0.0,base,,,,
1858.0,103.78778479201719,110.75870849378407,118.68145648380741,98.34046810120344,105.01149207539856,111.91131002614274,93.59785872632638,100.28843045048416,106.38986029205844,2090.853813479841,2274.594091743231,2478.3083905667067,0.0,0.0,0.0,base,,,,
1859.0,105.5019674167037,112.54945059120655,120.64827496483922,99.92185610178858,106.69711732305586,113.72704823659733,95.08490483798087,101.89449638873339,108.08696461617947,2120.8740009106696,2307.590246170759,2514.8041678473355,0.0,0.0,0.0,base,,,,
1860.0,107.26574586443603,114.35935370065272,122.66910131452605,101.54755572741851,108.41794730722904,115.59435726730153,96.65559310773388,103.55535208061337,109.83563245311379,2151.8085174255075,2341.8187854886055,2552.3712794721127,0.0,0.0,0.0,base,,,,
1861.0,109.06874920213595,116.27624339610338,124.74805380022153,103.21853504097089,110.23030224815011,117.51290463255718,98.2514785548672,105.29058181494474,111.65486715594307,2183.6790755964817,2376.694190621376,2591.049134120345,0.0,0.0,0.0,base,,,,
1862.0,110.92210075138136,118.25697805546224,126.8954849996604,104.9359428493306,112.07316628471017,119.48415980432182,99.88356093559415,107.03823677450418,113.54097166899592,2216.4858907349408,2412.657354027033,2630.86071305871,0.0,0.0,0.0,base,,,,
1863.0,112.8312339049764,120.26278494857252,129.09504165081307,106.69480777215213,113.96853322722018,121.50273155914618,101.57488512862474,108.81713365018368,115.46177403833717,2250.2726700551807,2450.113734394312,2671.8286583170293,0.0,0.0,0.0,base,,,,
1864.0,114.79655175153167,122.36494397744536,131.34660737654193,108.51433764854445,115.92386317066848,123.54013261655345,103.33003977891057,110.6392600145191,117.41683164732531,2284.761909843236,2488.7581285834312,2713.984985816479,0.0,0.0,0.0,base,,,,
1865.0,116.81725460253656,124.51533659920096,133.6358837004751,110.38488358967007,117.91833531670272,125.63328704787418,105.13519020518288,112.51314678229392,119.45031789829955,2320.2275578200815,2528.420411556959,2757.3560682609677,0.0,0.0,0.0,base,,,,
1866.0,118.89477649945766,126.72873179987073,135.9826181997545,112.30247165840119,119.9802460540086,127.79397801868616,106.97083599595354,114.4453952703625,121.53920571943745,2356.7369704566895,2568.9098745286465,2801.9668731689453,0.0,0.0,0.0,base,,,,
1867.0,121.0308534773998,128.99100140109658,138.40704067768527,114.26633961983025,122.09409139305353,130.0239475471899,108.85731808934361,116.4077996686101,123.68544561136514,2394.302659498155,2610.315728753805,2847.851405647397,0.0,0.0,0.0,base,,,,
1868.0,123.2263695078902,131.3149145487696,140.90019653942434,116.2845279270783,124.28045992180705,132.33369796089826,110.79592695375905,118.45869674906135,125.88961828937754,2432.950836468488,2653.486661672592,2895.037209801376,0.0,0.0,0.0,base,,,,
1869.0,125.45848535168916,133.71839806251228,143.45951644387097,118.35841734642163,126.54198323003948,134.7047457893379,112.78708611540496,120.53725163079798,128.18570112716407,2472.7189648129047,2697.9831430763006,2943.551677419245,0.0,0.0,0.0,base,,,,
1870.0,127.75120005188509,136.16788144223392,146.08605094682426,120.4874266252853,128.81606130301952,137.13961275173352,114.83381930561737,122.68700623139739,130.50715710138903,2513.626054364443,2743.9341365695,2993.419300805032,0.0,0.0,0.0,base,,,,
1871.0,130.12535801390186,138.7001422084868,148.78283051857724,122.67443355834112,131.15293248556554,139.64293308025225,116.90468316357583,124.91843094304204,132.87050945255905,2555.7049898676573,2790.7517866790295,3044.6129648730157,0.0,0.0,0.0,base,,,,
1872.0,132.56442491943017,141.26319598965347,151.5525476665236,124.92101743910462,133.56823090463877,142.21167988507077,119.03119134260342,127.21362237073481,135.30867598531768,2599.09959898144,2838.9497336149216,3097.2154737144706,0.0,0.0,0.0,base,,,,
1873.0,135.07009601471947,143.8704624734819,154.3938406754285,127.21901322668418,136.05105735361576,144.84752929853275,121.21554001718759,129.57092512398958,137.7852715121582,2644.076360397041,2888.4861294031143,3151.2644384130836,0.0,0.0,0.0,base,,,,
1874.0,137.6433582322672,146.5519142281264,157.38417504802345,129.57077714102343,138.58834097720683,147.551875037048,123.46358452141286,131.99482454173267,140.33368628052995,2690.5787865027787,2939.469391077757,3206.7890501871702,0.0,0.0,0.0,base,,,,
1875.0,140.28531003156678,149.31465757079422,160.45193875255063,131.9857327768579,141.20531185902655,150.28372379029167,125.79844406414777,134.46554359048605,142.94073684234172,2738.3591938763857,2991.213153064251,3264.160115927458,0.0,0.0,0.0,base,,,,
1876.0,143.02465672381223,152.16180201806128,163.59838473051786,134.46525984676555,143.8863695319742,153.08362015262244,128.2032277090475,137.05877855792642,145.62308684838936,2786.869323346019,3044.6098082065582,3323.5461246237155,0.0,0.0,0.0,base,,,,
1877.0,145.83798673674465,155.0860644839704,166.76171991368756,136.98771242713556,146.62117205001414,155.95431157043203,130.68862128444016,139.71461273543537,148.37379752844572,2836.3443065799775,3099.068864762783,3384.538978560269,0.0,0.0,0.0,base,,,,
1878.0,148.7268551165238,158.13235244341195,169.99646711461244,139.56731945546343,149.4564121272415,158.9085503500886,133.23356420360506,142.3883003666997,151.19416404059157,2887.159417975694,3154.9794345498085,3447.123572337627,0.0,0.0,0.0,base,,,,
1879.0,151.69255324508995,161.21554446965456,173.31152596343307,142.2193801651709,152.39175452291965,161.9406234123744,135.83037773603573,145.14781019836664,154.08546231333167,2939.3258562982082,3212.405154913664,3510.9018213421105,0.0,0.0,0.0,base,,,,
1880.0,154.73681998914108,164.41663790680468,176.70853912262245,144.9848622871563,155.35556016676128,165.04808760993183,138.49266762547194,147.95852812565863,157.0493409753777,2993.145233914256,3271.5181107521057,3576.822932714224,0.0,0.0,0.0,base,,,,
1881.0,157.82228038320318,167.69892516359687,180.17308995490893,147.84768980806695,158.3975236453116,168.23182403072713,141.21385586345568,150.81575313396752,160.0867617071606,3049.4512334868314,3332.720387727022,3645.357646818459,0.0,0.0,0.0,base,,,,
1882.0,160.97316952999682,171.04853172041476,183.68979153279216,150.77795794419944,161.52377518452704,171.49319843361152,144.01683649243787,153.77209621854126,163.19902291139587,3107.293098514527,3395.47795920074,3714.9803865998983,0.0,0.0,0.0,base,,,,
1883.0,164.20377655345948,174.48021355085075,187.29081796975805,153.74947744375095,164.69264523126185,174.85516234859824,146.9253000902012,156.85160929523408,166.38772887550294,3166.068042523414,3459.655930876732,3786.468824325502,0.0,0.0,0.0,base,,,,
1884.0,167.52422970579937,178.00137108564377,190.97701240163295,156.79711278583855,167.92407926358283,178.31846877373755,149.88348875883966,159.9961855970323,169.6537764227949,3226.0156032040713,3525.966319948435,3859.831171649694,0.0,0.0,0.0,base,,,,
1885.0,170.9731288170442,181.59580726362765,194.74981504930182,159.92232296988368,171.2626811247319,181.8649177365005,152.91801813337952,163.18459698930383,172.99845042442902,3287.5354751586915,3594.0044326484203,3935.1018412411213,0.0,0.0,0.0,base,,,,
1886.0,174.4732998433523,185.2853346541524,198.61061188196763,163.13165121329948,174.6634130552411,185.49577686330304,156.01385082788767,166.43578776158392,176.46147665241733,3350.674046908319,3663.957410007715,4012.3119969174263,0.0,0.0,0.0,base,,,,
1887.0,178.0407367914915,189.04765515588224,202.56012389957903,166.42582087693737,178.20685666054487,189.21229872051626,159.205240075849,169.78263043053448,180.0258092352189,3415.7118499666453,3736.3635934591293,4091.3325050130484,0.0,0.0,0.0,base,,,,
1888.0,181.69657972864806,192.97586612589657,206.59968049870804,169.80253278315067,181.81712452881038,193.01560865743085,162.46813474176452,173.22663893923163,183.6786231553182,3482.8784863881765,3810.5661394894123,4172.9576566979285,0.0,0.0,0.0,base,,,,
1889.0,185.41989823831244,196.96504758484662,210.7305076333694,173.2593992397189,185.5458404775709,196.90926662301644,165.741054762993,176.77968085370958,187.419558633212,3551.813739164919,3885.719651967287,4257.089310257136,0.0,0.0,0.0,base,,,,
1890.0,189.2142715226859,200.99352586828172,214.91008261051027,176.8393040785566,189.37234732881188,200.89517021737993,169.08301998255774,180.36129864305258,191.24783597467467,3622.556610155106,3962.7921958863735,4343.381551785767,0.0,0.0,0.0,base,,,,
1891.0,193.11594377225265,205.10338231176138,219.17871769797057,180.4660462369211,193.23475786484778,204.97135405484588,172.5065378989093,184.0001440551132,195.19319694153964,3694.654243833572,4042.782595694065,4431.867147025466,0.0,0.0,0.0,base,,,,
1892.0,197.11036093579605,209.3878151141107,223.53964712023736,184.22844183016568,197.1830677948892,209.15411667665467,176.01320972759277,187.77835614606738,199.2050602102652,3767.8239580027757,4125.167444974184,4522.630836737156,0.0,0.0,0.0,base,,,,
1893.0,201.1994156396948,213.72650473564863,227.9930351749994,188.0991036172956,201.22184750624,213.50018953252584,179.6040149207227,191.63768477737904,203.30756401661782,3842.9588820762933,4208.679915487766,4615.730221697688,0.0,0.0,0.0,base,,,,
1894.0,205.384278856311,218.13330711610615,232.54354888191446,192.06262415014208,205.35257107391953,217.94244669293985,183.28026208095253,195.60201452858746,207.50188614288345,3920.840997861326,4294.2118963599205,4708.114318460226,0.0,0.0,0.0,base,,,,
1895.0,209.72444670097903,222.6462640427053,237.19937645085156,196.08283588904888,209.58468703739345,222.42756636403502,187.04826616691426,199.62518751621246,211.7885998235084,4000.6938454099,4381.840985566378,4802.529377873242,0.0,0.0,0.0,base,,,,
1896.0,214.165063272696,227.2979199923575,242.00338327828794,200.19605797864497,213.90592680498958,226.98573626037688,190.94814520869403,203.7197788283229,216.1705967628397,4082.5458898879588,4471.749488905072,4900.521611450612,0.0,0.0,0.0,base,,,,
1897.0,218.70700306082145,232.04185656271875,246.90420779921115,204.4028653781861,218.37431716918945,231.53819493455813,194.9547541461885,207.93013440445065,220.64892727956175,4166.429007157683,4563.826373741031,5002.227288673818,0.0,0.0,0.0,base,,,,
1898.0,223.3349817056209,236.8344541452825,251.90267390664667,208.70560568133368,222.9063794258982,236.1822614401579,199.05422376254575,212.27200540713966,225.22188129732385,4252.263457872718,4658.387260705233,5107.717317213118,0.0,0.0,0.0,base,,,,
1899.0,228.03085537999868,241.73426019959152,256.99870326034727,213.06345390425994,227.4994061216712,240.9185687875375,203.24707152349873,216.68002927675843,229.8369397610426,4339.869076948613,4755.441889286041,5215.749201719463,0.0,0.0,0.0,base,,,,
1900.0,232.82886544885113,246.7551883161068,262.1918828781694,217.50278994534165,232.27566611208022,245.74754187930375,207.49967252779751,221.19307997636497,234.50274587441237,4429.592225772887,4853.54124045372,5326.539860166609,0.0,0.0,0.0,base,,,,
1901.0,237.72918892772867,251.91140394099057,267.50972511572763,222.03770504342393,237.0935392230749,250.66863246401772,211.83781722439454,225.7437789682299,239.26021264176816,4521.471732985973,4953.443795055151,5439.935849156976,0.0,0.0,0.0,base,,,,
1902.0,242.73258025469258,257.1637474298477,272.9488475342281,226.69974410803988,242.0006355047226,255.68197956811636,216.22905306685715,230.4253112655133,244.11405095579101,4615.529028841108,5055.607783302665,5553.412455688417,0.0,0.0,0.0,base,,,,
1903.0,247.83980437396093,262.5160394590348,278.4862382129766,231.49934123875573,247.00176824443042,260.78768155388536,220.6995311772451,235.20955747365952,249.11261392068118,4711.795776940882,5162.004463583231,5667.421043275297,0.0,0.0,0.0,base,,,,
1904.0,253.05071220938117,267.9714138712734,284.1213540941477,236.36178913181647,252.08794257231057,265.9848444805481,225.34019545139745,240.13759314641356,254.2515305894427,4810.793389384448,5268.638386845589,5783.957770995796,0.0,0.0,0.0,base,,,,
1905.0,258.3655779549852,273.52965298481286,289.80658218916506,241.30767813520507,257.3127295393497,271.27365584839134,230.08693374413997,245.07641752064228,259.4905775304884,4912.087500500679,5378.598675757647,5904.046811695397,0.0,0.0,0.0,base,,,,
